,subj_idx,date,time,trialtype,cue,response,side,error,rt,reward,iti,sex,sess
55,BG01,02-13,2047.292,S,2,0,L,0,1.17599999999993,1.56399999999985,21.7239999999999,F,1
56,BG01,02-13,2054.836,S,2,0,R,0,0.621999999999844,1.73599999999988,7.54399999999987,F,1
57,BG01,02-13,2061.566,S,8,1,R,0,0.44800000000032,1.32799999999997,6.73000000000002,F,1
58,BG01,02-13,2070.954,S,8,1,L,0,1.13799999999992,1.52399999999989,9.38800000000038,F,1
59,BG01,02-13,2078.216,S,8,1,L,0,0.477999999999611,1.99200000000019,7.26199999999972,F,1
60,BG01,02-13,2085.654,S,2,0,L,0,1.31600000000026,2.44999999999982,7.4380000000001,F,1
61,BG01,02-13,2097.902,S,2,0,R,0,0.496000000000095,1.78999999999996,12.248,F,1
62,BG01,02-13,2105.116,S,8,1,R,0,0.61200000000008,1.46000000000004,7.21399999999994,F,1
63,BG01,02-13,2111.466,S,8,1,R,0,0.970000000000255,1.654,6.34999999999991,F,1
64,BG01,02-13,2118.554,S,8,1,R,0,0.824000000000069,2.21199999999999,7.08800000000019,F,1
65,BG01,02-13,2125.9,S,2,0,L,0,0.574000000000069,1.66399999999976,7.346,F,1
66,BG01,02-13,2134.388,S,8,1,L,0,0.509999999999764,1.67200000000003,8.48799999999983,F,1
67,BG01,02-13,2145.008,S,2,0,R,0,1.01400000000012,1.59799999999996,10.6199999999999,F,1
68,BG01,02-13,2151.84,S,8,1,L,0,0.5300000000002,2.00399999999991,6.83200000000034,F,1
69,BG01,02-13,2161.402,S,2,0,L,0,0.41800000000012,1.596,9.5619999999999,F,1
70,BG01,02-13,2168.754,S,2,0,R,0,1.46399999999994,1.28600000000006,7.35199999999986,F,1
71,BG01,02-13,2177.65,S,8,1,R,0,0.503999999999905,1.53200000000015,8.89600000000019,F,1
72,BG01,02-13,2195.306,S,8,1,L,0,0.436000000000149,1.88999999999987,17.656,F,1
73,BG01,02-13,2202.996,S,2,0,L,0,0.573999999999614,1.36200000000008,7.69000000000006,F,1
74,BG01,02-13,2213.658,S,2,0,R,0,0.541999999999916,1.69200000000001,10.6619999999998,F,1
75,BG01,02-13,2222.906,S,8,1,R,0,0.481999999999971,1.75600000000031,9.24800000000005,F,1
76,BG01,02-13,2234.384,S,8,1,L,0,1.7800000000002,1.596,11.4780000000001,F,1
77,BG01,02-13,2242.016,S,2,0,L,0,0.425999999999931,2.00199999999995,7.63200000000006,F,1
78,BG01,02-13,2251.27,S,2,0,R,0,0.434000000000196,1.77199999999993,9.2539999999999,F,1
79,BG01,02-13,2257.764,S,8,1,R,0,0.869999999999891,1.55000000000018,6.49400000000014,F,1
80,BG01,02-13,2264.518,S,2,0,L,0,0.453999999999724,1.73000000000002,6.75399999999991,F,1
81,BG01,02-13,2271.584,S,8,1,L,0,0.415999999999713,1.56600000000026,7.0659999999998,F,1
82,BG01,02-13,2278.536,S,2,0,R,0,1.4699999999998,2.01600000000008,6.95200000000023,F,1
83,BG01,02-13,2286.518,S,8,1,R,0,0.450000000000273,1.73999999999978,7.98199999999997,F,1
84,BG01,02-13,2293.928,S,8,1,L,0,0.44800000000032,1.76999999999998,7.40999999999985,F,1
85,BG01,02-13,2300.934,S,2,0,R,0,0.742000000000189,1.78800000000001,7.00600000000031,F,1
86,BG01,02-13,2325.462,S,2,0,R,0,0.324000000000069,1.80599999999959,17.5799999999999,F,1
87,BG01,02-13,2334.99,S,8,1,R,0,0.346000000000004,2.60600000000022,9.52799999999979,F,1
88,BG01,02-13,2342.112,S,2,0,R,0,0.795999999999822,1.84400000000005,7.1220000000003,F,1
89,BG01,02-13,2350.612,S,2,0,L,0,0.509999999999764,1.38799999999992,8.5,F,1
90,BG01,02-13,2358.716,S,8,1,L,0,0.641999999999825,2.62400000000025,8.10399999999981,F,1
91,BG01,02-13,2373.28,S,2,0,L,0,0.608000000000175,1.78200000000015,14.5640000000003,F,1
92,BG01,02-13,2381.956,S,8,1,L,0,0.478000000000066,2.03400000000011,8.67599999999993,F,1
93,BG01,02-13,2388.324,S,8,1,R,0,0.427999999999884,2.29800000000023,6.36799999999994,F,1
94,BG01,02-13,2411.67,S,8,1,R,0,0.685999999999694,1.68200000000024,23.346,F,1
95,BG01,02-13,2418.19,S,2,0,L,0,1.39599999999973,1.58400000000029,6.51999999999998,F,1
96,BG01,02-13,2426.514,S,2,0,L,0,1.25799999999981,2.05999999999995,8.32400000000007,F,1
97,BG01,02-13,2444.528,S,2,0,R,1,0.467999999999847,0,18.0139999999997,F,1
98,BG01,02-13,2473.762,S,8,1,L,0,0.730000000000018,2.30000000000018,29.2340000000004,F,1
99,BG01,02-13,2508.314,S,8,1,R,0,1.30600000000004,4.74400000000014,34.5519999999997,F,1
100,BG01,02-13,2533.52,S,2,0,R,0,1.25199999999995,2.64200000000028,25.2060000000001,F,1
101,BG01,02-13,2550.318,S,8,1,L,0,1.3420000000001,2.4079999999999,16.7980000000002,F,1
102,BG01,02-13,2561.13,S,2,0,L,1,1.44399999999996,0,10.8119999999999,F,1
103,BG01,02-13,2570.244,S,8,1,L,0,0.639999999999873,2.04200000000037,9.11400000000003,F,1
104,BG01,02-13,2581.012,S,8,1,R,0,0.5300000000002,2.89199999999983,10.768,F,1
105,BG01,02-13,2594.138,S,2,0,R,0,1.13999999999987,2.16200000000026,13.1259999999997,F,1
106,BG01,02-13,2620.536,S,8,1,L,0,1.74600000000009,1.80200000000013,26.3980000000001,F,1
107,BG01,02-13,2662.266,S,2,0,R,0,0.481999999999971,2.34799999999996,41.73,F,1
108,BG01,02-13,2671.324,S,8,1,R,0,0.588000000000193,1.8779999999997,9.05799999999999,F,1
