,subj_idx,date,time,trialtype,cue,response,side,error,rt,reward,iti,sess,sex
1748,JK03,05-16,422.562,S,8,1,L,0,0.5339999999999918,2.2099999999999795,11.424000000000037,2,M
1749,JK03,05-16,429.918,S,8,1,L,0,0.51400000000001,2.0979999999999563,7.355999999999994,2,M
1750,JK03,05-16,441.39,S,2,0,R,0,1.315999999999974,2.3240000000000123,11.47199999999998,2,M
1751,JK03,05-16,451.88,D,8,1,L,0,0.6659999999999968,2.259999999999991,10.490000000000007,2,M
1752,JK03,05-16,460.282,S,2,0,R,0,0.9300000000000068,2.22199999999998,8.401999999999987,2,M
1753,JK03,05-16,470.646,S,8,1,L,0,0.8659999999999854,2.084000000000003,10.364000000000033,2,M
1754,JK03,05-16,478.796,S,2,0,R,0,1.0919999999999843,1.8900000000000432,8.149999999999977,2,M
1755,JK03,05-16,488.876,S,2,0,L,0,0.5240000000000009,2.551999999999964,10.079999999999984,2,M
1756,JK03,05-16,496.048,D,8,1,L,0,0.5240000000000009,2.115999999999985,7.1720000000000255,2,M
1757,JK03,05-16,510.58,D,8,1,R,0,1.1079999999999472,2.1620000000000346,14.531999999999982,2,M
1758,JK03,05-16,522.762,D,8,1,R,0,0.82000000000005,2.066000000000031,12.18199999999996,2,M
1759,JK03,05-16,534.12,D,8,1,L,0,0.80600000000004,2.032000000000039,11.35800000000006,2,M
1760,JK03,05-16,546.318,S,8,1,L,0,0.7000000000000455,1.8719999999999573,12.19799999999998,2,M
1761,JK03,05-16,572.776,D,8,1,R,0,1.7859999999999443,2.3880000000000337,26.45799999999997,2,M
1762,JK03,05-16,585.496,D,8,1,L,0,0.5199999999999818,2.05600000000004,12.720000000000027,2,M
1763,JK03,05-16,598.338,S,2,0,R,0,1.9320000000000164,1.931999999999903,12.841999999999985,2,M
1764,JK03,05-16,617.634,D,2,0,R,0,1.2860000000000582,1.8719999999999573,19.29600000000005,2,M
1765,JK03,05-16,627.406,S,2,0,L,0,0.7980000000000018,2.919999999999959,9.771999999999936,2,M
1766,JK03,05-16,636.988,D,8,1,L,0,0.6100000000000136,2.244000000000028,9.582000000000107,2,M
1767,JK03,05-16,650.25,D,8,1,L,0,0.8899999999999864,2.2099999999999227,13.261999999999944,2,M
1768,JK03,05-16,663.884,S,2,0,L,0,0.7160000000000082,2.648000000000025,13.634000000000016,2,M
1769,JK03,05-16,675.974,D,8,1,L,0,1.5919999999999843,2.3700000000000045,12.090000000000032,2,M
1770,JK03,05-16,689.034,S,8,1,L,0,0.7060000000000173,2.062000000000012,13.059999999999944,2,M
1771,JK03,05-16,700.896,S,2,0,R,0,1.2980000000000018,2.05600000000004,11.861999999999966,2,M
1772,JK03,05-16,710.766,S,2,0,R,0,0.9320000000000164,2.0699999999999363,9.870000000000005,2,M
1773,JK03,05-16,719.71,S,2,0,L,0,0.4479999999999791,2.560000000000059,8.944000000000074,2,M
1774,JK03,05-16,728.982,S,8,1,R,0,1.288000000000011,1.9239999999999784,9.271999999999936,2,M
1775,JK03,05-16,800.762,D,2,0,L,0,0.6340000000000146,1.9460000000000264,14.935999999999922,2,M
1776,JK03,05-16,810.194,S,2,0,L,0,0.8859999999999673,2.2480000000000477,9.432000000000016,2,M
1777,JK03,05-16,820.516,D,2,0,L,0,0.6779999999999973,2.326000000000022,10.322000000000005,2,M
1778,JK03,05-16,830.136,D,8,1,L,0,0.8120000000000118,2.3019999999999072,9.620000000000005,2,M
1779,JK03,05-16,849.182,S,8,1,L,0,0.5819999999999936,2.2199999999999136,19.04600000000005,2,M
1780,JK03,05-16,882.278,D,8,1,R,0,1.8339999999999463,1.9260000000000448,33.096000000000004,2,M
1781,JK03,05-16,901.338,D,8,1,L,0,0.6160000000000991,2.759999999999991,19.059999999999945,2,M
1782,JK03,05-16,944.024,D,2,0,L,0,0.7140000000000555,2.1779999999999973,27.144000000000005,2,M
1783,JK03,05-16,952.598,S,2,0,L,0,0.8500000000000227,2.395999999999958,8.573999999999955,2,M
1784,JK03,05-16,962.07,D,8,1,L,0,0.5119999999999436,2.358000000000061,9.472000000000094,2,M
